BW;GM;132;9013;Recht und Steuern;4136;;321;;120;KL;20201;1;0;3.65364e+006
BW;GM;132;9015;Nat.u.Intern. Rechnungsl.;508;;321;;120;KL;20201;1;0;3.65364e+006
BW;GM;132;9016;Controlling;694;;321;;120;KL;20201;1;0;3.65364e+006
BW;GM;132;9020;Corporate Finance;1678;;321;;120;KL;20201;1;0;3.65364e+006
GM;;132;1011;PVL Economics and Bus.Inf;3514;;694;;90;KL;20201;1;0;3.65364e+006
GM;;132;9004;Marketing Management;325;;694;;60;KL;20201;1;0;3.65364e+006
GM;;132;9006;Operations Management;1006;;694;;90;KL;20201;1;0;3.65364e+006
GM;;132;9011;Intern. Business Law;138;;694;;120;KL;20201;1;0;3.65364e+006
GP;;182;1020;Theoretische Gebäudephysi;1436;;1471;;150;KL;20201;1;0;3.65364e+006
GP;;182;17100;Theor.Bauphy.Schall;1471;;1471;;60;KL;20201;1;0;3.65364e+006
GP;;182;17120;Körperschall u.inno.Lärm;3615;;9145;;90;KL;20201;1;0;3.65364e+006
GP;;182;17130;Schallschutz 1;3615;;9145;;60;KL;20201;1;0;3.65364e+006
GP;;182;17140;Schallimmisionsschutz 1;1471;;9145;;60;KL;20201;1;0;3.65364e+006
GP;;182;17150;Heizung, Klima, Lüftung;1436;;9145;;70;KL;20201;1;0;3.65364e+006
GT;;131;1010;Strukturmechanik;15291;;9145;;180;KL;20201;1;0;3.65364e+006
GT;;131;1020;Geomechanik 1;3281;;9145;;150;KL;20201;1;0;3.65364e+006
GT;;131;1030;Stahl- und Stahlbetonbau;15282;;9145;;150;KL;20201;1;0;3.65364e+006
GT;;131;1050;Tunnelbau 1;815;;9145;;60;KL;20201;1;0;3.65364e+006
GT;;131;2050;Wirtschaft, Recht, Manag.;6817;;9145;;180;KL;20201;1;0;3.65364e+006
GTM;;192;911921010;Strukturmechanik;15291;;9145;;180;KL;20201;1;0;3.65364e+006
GTM;;192;911921020;Geomechanik 1;3281;;9145;;150;KL;20201;1;0;3.65364e+006
GTM;;192;911921030;Stahl- und Stahlbetonbau;15282;;9145;;150;KL;20201;1;0;3.65364e+006
GTM;;192;911921040;Planen und Entwerfen GT;1126;;9145;;180;KL;20201;1;0;3.65364e+006
GTM;;192;911921050;Tunnelbau 1;815;;9145;;90;KL;20201;1;0;3.65364e+006
GTM;;192;911921060;Recht;6817;;3281;;120;KL;20201;1;0;3.65364e+006
GTM;;192;911922010;Geomechanik 2;3281;;3281;;105;KL;20201;1;0;3.65364e+006
GTM;;192;911922020;Numerische Verfahren Geo.;3281;;3281;;90;KL;20201;1;0;3.65364e+006
GTM;;192;911922040;Tunnelbau 2;815;;3281;;120;KL;20201;1;0;3.65364e+006
GTM;;192;911922050;Wirtschaft und Management;6817;;3281;;120;KL;20201;1;0;3.65364e+006
GTM;;1922;911921010;Strukturmechanik;15291;;3281;;180;KL;20201;1;0;3.65364e+006
GTM;;1922;911921020;Geomechanik 1;3281;;3281;;150;KL;20201;1;0;3.65364e+006
GTM;;1922;911921030;Recht;6817;;3281;;120;KL;20201;1;0;3.65364e+006
GTM;;1922;911922010;Geomechanik 2;3281;;3281;;105;KL;20201;1;0;3.65364e+006
GTM;;1922;911922020;Numerische Verfahren Geo.;3281;;3281;;90;KL;20201;1;0;3.65364e+006
IB;;141;6030;Fachwissen Innenraum 6;632;;3281;;120;KL;20201;1;0;3.65364e+006
IB;;172;2030;Fachwissen Innenraum 2;2174;;3281;;120;KL;20201;1;0;3.65364e+006
IB;;172;2040;Fachwissen Möbel 2;693;;6175;;60;KL;20201;1;0;3.65364e+006
IB;;172;2050;Fachw. Kul. u. Humanw. 2;1188;;6175;;90;KL;20201;1;0;3.65364e+006
IB;;172;3030;Fachwissen Innenraum 3;2174;;6175;;120;KL;20201;1;0;3.65364e+006
IB;;172;3040;Fachwissen Möbel 3;693;;6175;;60;KL;20201;1;0;3.65364e+006
IB;;172;3050;Fachw. Kul. u. Humanw. 3;1188;;6175;;90;KL;20201;1;0;3.65364e+006
IB;;172;4030;Fachwissen Innenraum 4;15337;;6175;;80;KL;20201;1;0;3.65364e+006
IB;;172;4040;Fachwissen Möbel 4;693;;6175;;60;KL;20201;1;0;3.65364e+006
IB;;172;4050;Fachw. Kul. u. Humanw. 4;1188;;6175;;90;KL;20201;1;0;3.65364e+006
IB;;192;11921050;1_Wissen;1188;;6175;;60;KL;20201;1;0;3.65364e+006
IB;;192;11921120;WPF Fremdsprache;2839;;6175;;60;KL;20201;1;0;3.65364e+006
IB;;192;11923055;3_Designgeschichte;1188;;6175;;60;KL;20201;1;0;3.65364e+006
